cid,Uniprot ID,label
6918140,Q9H244,1
6918141,P11473,1
6918155,P04150,1
6918218,P0A3M5,1
6918218,Q04707,1
6918218,P0AD69,1
6918248,P08908,1
6918248,P21917,1
6918248,P28223,1
6918296,P18405,1
6918296,P31213,1
6918305,P47869,1
6918305,P31644,1
6918305,P48169,1
6918305,P34903,1
6918305,Q16445,1
6918305,P14867,1
6918314,P31645,1
6918314,P08908,1
6918331,P25103,1
6918456,Q9H244,1
6918462,Q9A1X4,1
6918493,P25101,1
6918493,P24530,1
6918509,P06881,1
6918509,Q16602,1
6918525,P08908,1
6918525,P21917,1
6918525,P35462,1
6918525,P14416,1
6918537,P27487,1
6918554,P07550,1
6918558,P20309,1
6918558,P08173,1
6918558,P11229,1
6918558,P08172,1
6918558,P08912,1
6918562,P15692,1
6918562,P10145,1
6918562,P09038,1
6918562,P14210,1
6918589,Q9H4B7,1
6918589,P07437,1
6918638,Q13547,1
6918638,Q969S8,1
6918638,Q96DB2,1
6918638,Q92769,1
6918638,O15379,1
6918638,P56524,1
6918638,Q9UQL6,1
6918638,Q9UBN7,1
6918638,Q8WUI4,1
6918638,Q9BY41,1
6918638,Q9UKV0,1
6918653,P50579,1
6918670,P17252,1
6918670,Q05655,1
6918710,P20248,1
6918710,P24941,1
6918837,Q13547,1
6918837,Q969S8,1
6918837,Q96DB2,1
6918837,Q92769,1
6918837,O15379,1
6918837,P56524,1
6918837,Q9UQL6,1
6918837,Q9UBN7,1
6918837,Q8WUI4,1
6918837,Q9BY41,1
6918837,Q9UKV0,1
6918852,P24941,1
6920596,P9WGR1,1
6950298,P06988,1
6950298,P60906,1
6950479,P96965,1
6950578,P07101,1
6951123,P02778,1
6957673,P05981,1
6971307,P0A1P6,1
6992039,P11926,1
6992107,Q9HYN5,1
6992140,Q9NYK1,1
6992140,O60603,1
6992140,Q9NR96,1
6992140,O00206,1
6995013,Q9UJM8,1
6995013,P20932,1
7013169,P00811,1
7019255,P06401,1
7019255,P10275,1
7019255,Q92731,1
7019255,P03372,1
7020128,P18031,1
7020128,P54577,1
7023019,P09960,1
7057884,P19634,1
7060565,P09960,1
7100107,Q9L5C8,1
7127816,Q3JP94,1
7167925,P11226,1
7191874,P00722,1
7311735,Q05488,1
9543420,P08254,1
9543424,P00390,1
9543425,P06971,1
9543425,P17315,1
9543425,Q9K597,1
9543426,P00929,1
9543426,P0A2K1,1
9543427,P62942,1
9543429,P04391,1
9543437,Q16539,1
9543472,P0ABQ4,1
9543486,P00734,1
9543487,P00734,1
9543498,P54997,1
9543517,Q16539,1
9543521,Q9UQF2,1
9543521,P45983,1
9543528,P00326,1
9547884,P24941,1
9547890,P24941,1
9547900,P37231,1
9547901,P06737,1
9547909,P49354,1
9547909,P49356,1
9547915,P18031,1
9547919,P18031,1
9547923,P00742,1
9547935,P08574,1
9547935,P00156,1
9547935,P31930,1
9547935,P22695,1
9547935,P07919,1
9547935,O14949,1
9547935,P47985,1
9547935,O14957,1
9547935,P14927,1
9547935,Q9UDW1,1
9547939,P07477,1
9547940,P07477,1
9547943,P25774,1
9547945,P07477,1
9547958,P18031,1
9547959,P18031,1
9547998,P23467,1
9548602,Q14353,1
9548602,P48029,1
9548602,P06732,1
9548602,P12532,1
9548602,P17540,1
9548602,P12277,1
9549180,P03372,1
9549180,Q15596,1
9549217,P11086,1
9549223,P62508,1
9549223,P48552,1
9549225,Q15788,1
9549225,P37231,1
9549257,P00742,1
9549258,P00742,1
9549259,P00742,1
9549264,P60844,1
9549303,O14965,1
9552079,P50135,1
9552079,P26841,1
9568614,P20648,1
9568614,O94760,1
9570757,Q8XJ01,1
9570757,P0AD68,1
9571004,Q12809,1
9571004,P15382,1
9571004,P51787,1
9571107,P43700,1
9571107,P43702,1
9574101,P00734,1
9576891,Q00613,1
9576912,P29274,1
9576916,P08514,1
9576916,P05106,1
9578005,P20648,1
9578005,P51164,1
9578005,O94760,1
9578243,Q07343,1
9584748,P9WPX7,1
9600404,P00811,1
9600404,P18357,1
9600408,P09848,1
9600412,P62593,1
9600418,P00811,1
9600421,P09848,1
9600423,P07477,1
9601217,P20248,1
9601217,P24941,1
9604653,P08684,1
9614919,P14416,1
9690109,Q01959,1
9797857,P35228,1
9797919,P17948,1
9799888,O43174,1
9803963,Q03181,1
9803963,Q07869,1
9804302,P00918,1
9805430,P29274,1
9808998,P11387,1
9811704,O43451,1
9811704,P10253,1
9811704,P14410,1
9811704,P04746,1
9811834,P08473,1
9817372,Q9A1B7,1
9817381,Q16706,1
9817550,P24941,1
9817550,P20248,1
9818306,P03372,1
9818306,O75469,1
9818306,Q92731,1
9818306,P43681,1
9818306,Q15596,1
9818306,Q99527,1
9818306,P00846,1
9818306,Q14457,1
9818306,P37059,1
9818306,P62508,1
9819610,P35557,1
9820034,P00734,1
9821178,Q07343,1
9821217,P25103,1
9822610,P35968,1
9822750,Q13936,1
9822750,Q01668,1
9822750,P29474,1
9822750,P35228,1
9823454,P47205,1
9823820,P17948,1
9823820,P35968,1
9823820,P35916,1
9823820,P11362,1
9823820,P21802,1
9823820,P22607,1
9823820,P22455,1
9823820,P16234,1
9823820,P07949,1
9823820,P10721,1
9824562,P10275,1
9824580,P10632,1
9826451,P37231,1
9826528,Q02750,1
9829523,P36888,1
9829523,P09619,1
9829523,P35968,1
9829523,P10721,1
9829523,P16234,1
9829523,P17252,1
9831652,P30411,1
9832383,P25103,1
9834298,Q9WY54,1
9834298,P23434,1
9834298,P10515,1
9834298,Q15120,1
9835049,P62593,1
9835049,Q939N4,1
9835049,Q9L5C7,1
9835049,Q840M4,1
9835049,P05364,1
9835049,P0AD63,1
9835049,P0A9Z7,1
9835049,P0AD64,1
9835049,A0A023W3H0,1
9835049,Q9F663,1
9835049,Q9EXV5,1
9835049,P37321,1
9837243,Q7L0J3,1
9837243,P35498,1
9837243,Q9Y5Y9,1
9837243,Q9UI33,1
9837243,Q99250,1
9837243,Q9NY46,1
9837243,P35499,1
9837243,Q14524,1
9837243,Q01118,1
9837243,Q9UQD0,1
9837243,Q15858,1
9837243,Q07699,1
9837243,O60939,1
9837243,Q9NY72,1
9837243,Q8IWT1,1
9837656,P62942,1
9838022,P35372,1
9838022,P23975,1
9838022,P41145,1
9838022,P41143,1
9838022,P46098,1
9838022,P31645,1
9842606,P55263,1
9844011,O14757,1
9845059,Q15788,1
9845059,Q96RI1,1
9846339,P23921,1
9852519,Q9UNQ0,1
9852519,P40238,1
9852519,Q8TCC7,1
9853053,P55157,1
9853654,P32239,1
9854012,Q9H244,1
9854073,P68366,1
9854073,Q9H4B7,1
9854489,P04150,1
9854489,P06401,1
9854489,P08235,1
9860102,P11217,1
9861547,P78536,1
9862248,Q59FW3,1
9862248,P10828,1
9863447,P10828,1
9863447,P10827,1
9863672,Q13464,1
9863672,O75116,1
9863827,P43700,1
9863827,P0AFI2,1
9864881,Q07869,1
9864881,P37231,1
9864881,Q03181,1
9865442,P04150,1
9865515,Q13547,1
9865515,Q92769,1
9865515,O15379,1
9865528,P13945,1
9865587,Q16539,1
9867361,P04150,1
9867609,P00734,1
9868037,P17948,1
9868037,P10721,1
9868491,P43088,1
9869929,O76074,1
9870652,P30556,1
9870843,P0A3M6,1
9870843,Q8XJ01,1
9871074,P01375,1
9871074,Q16539,1
9871074,P01584,1
9871074,P00403,1
9871419,Q9H244,1
9875401,P00742,1
9875516,P41231,1
9882812,Q70I53,1
9882972,P10275,1
9883933,P54289,1
9883933,Q9NY47,1
9884318,P07333,1
9886249,P35228,1
9886917,O15496,1
9886917,P14555,1
9887303,P13631,1
9887557,P25774,1
9887712,P31639,1
9887812,P13945,1
9888484,P37231,1
9896504,P45452,1
9911502,P00734,1
9911502,P00742,1
9912519,P00918,1
9913767,P43119,1
9915743,P00533,1
9915886,P14867,1
9915886,P47869,1
9915886,P34903,1
9915886,P48169,1
9915886,P31644,1
9915886,Q16445,1
9915886,P18505,1
9915886,P47870,1
9915886,P28472,1
9915886,O14764,1
9915886,P78334,1
9915886,Q8N1C3,1
9915886,P18507,1
9915886,Q99928,1
9915886,O00591,1
9915886,Q9UN88,1
9915886,P23415,1
9915886,O14788,1
9918381,Q13093,1
9924495,P42261,1
9925908,P09874,1
9926791,P23458,1
9926791,O60674,1
9926791,P52333,1
9926791,P29597,1
9926933,P24941,1
9927355,Q92731,1
9927355,P03372,1
9929643,P28482,1
9930049,Q14524,1
9930049,P22460,1
9930049,Q9UK17,1
9930049,Q12809,1
9931954,P09874,1
9931954,Q9UGN5,1
9931954,Q9Y6F1,1
9933193,P11229,1
9933193,P20309,1
9933193,P08172,1
9933197,Q9UNA0,1
9933475,P35968,1
9934347,Q05397,1
9935073,P01584,1
9939426,Q03405,1
9939865,P00742,1
9941379,Q01726,1
9941379,P32245,1
9941379,P41968,1
9941379,P33032,1
9941379,Q01718,1
9941444,P30872,1
9941444,P35346,1
9941444,P30874,1
9941444,P32745,1
9942725,Q7L0J3,1
9942725,Q00975,1
9942725,P23415,1
9942725,P48167,1
9944398,P10275,1
9947999,P23975,1
9947999,Q01959,1
9947999,P31645,1
9949848,P06401,1
9952008,P24941,1
9952916,P16233,1
9954980,P00742,1
9955116,P11388,1
9956726,Q15788,1
9956726,Q07869,1
9957008,Q92731,1
9963148,P33527,1
9963148,Q9UNQ0,1
9963148,Q2M3G0,1
9968957,P43405,1
9969613,P35228,1
9978312,P30291,1
9988024,P00803,1
9991833,P24941,1
9994066,P24941,1
9994897,Q672W7,1
9996708,P0A9J6,1
9998128,P36897,1
9999276,P27815,1
9999276,Q07343,1
9999276,Q08499,1
10019998,P00582,1
10024590,P27487,1
10038928,Q837V6,1
10039403,P08254,1
10041129,P9WGV3,1
10042950,P24941,1
10050566,P17612,1
10062702,Q9Y6M4,1
10062713,P43235,1
10062714,P43235,1
10062718,P18031,1
10062737,P29422,1
10062737,Q93UV9,1
10062737,P05067,1
10067695,P0AF14,1
10071196,P28223,1
10071196,P14416,1
10072851,P14780,1
10077130,P25116,1
10086234,O60911,1
10086234,P43235,1
10089048,Q16539,1
10095865,P00734,1
10095865,P00742,1
10096344,P27487,1
10113978,P35916,1
10113978,P17948,1
10113978,P09619,1
10113978,P35968,1
10113978,P10721,1
10113978,P16234,1
10113978,P22607,1
10113978,Q08881,1
10113978,P05230,1
10113978,Q9UQQ2,1
10114365,P00734,1
10125830,O14757,1
10130120,P0A6R0,1
10130120,P07097,1
10130120,A0A0H3K1U2,1
10130120,Q92993,1
10134493,Q16539,1
10138993,P24941,1
10150081,Q02750,1
10150441,P15121,1
10152654,P43235,1
10156987,O14757,1
10157080,P35228,1
10172943,P31751,1
10172943,P49841,1
10172943,P17612,1
10172943,P61925,1
10174090,P10275,1
10178705,P43702,1
10178705,P72525,1
10178705,P43700,1
10178705,P72524,1
10180201,P54577,1
10182969,P00742,1
10184653,P00533,1
10184653,P04626,1
10184653,Q15303,1
10184665,P07550,1
10198228,P27487,1
10200651,Q16539,1
10220503,P48039,1
10220503,P49286,1
10221335,P35228,1
10224181,P45452,1
10224714,P24941,1
10224714,P20248,1
10247560,P0A017,1
10249180,P24941,1
10249182,P24941,1
10250490,P00742,1
10257882,P25101,1
10257882,P01019,1
10267580,P36897,1
10274777,Q07869,1
10274777,P37231,1
10274777,Q15788,1
10275777,P00742,1
10280735,P00742,1
10286159,Q92731,1
10286159,P03372,1
10286462,Q92731,1
10286462,Q15788,1
10288191,P01375,1
10288191,P05231,1
10288191,P01584,1
10288191,Q13233,1
10288191,P36507,1
10297982,P01375,1
10297982,P01584,1
10297982,P05231,1
10299876,P10828,1
10299876,P10827,1
10305301,P18031,1
10308106,P16050,1
10311306,P25103,1
10317619,P24941,1
10320144,P27487,1
10339710,P24941,1
10341154,P01375,1
10341154,P05231,1
10341154,Q16539,1
10341154,P01584,1
10342449,Q02127,1
10343728,P00734,1
10343728,P00742,1
10345214,P41180,1
10345214,Q5T601,1
10361208,P11309,1
10364585,P30291,1
10364826,P53779,1
10379137,Q9BY41,1
10389239,P49137,1
10389239,Q16644,1
10396076,P21638,1
10397869,P56817,1
10401956,P12931,1
10411846,P35557,1
10450114,P27487,1
10450624,P15121,1
10457944,Q15788,1
10457944,P11473,1
10458325,P04626,1
10458325,P01133,1
10458325,P54760,1
10477723,P00519,1
10601417,P04825,1
10708341,P00390,1
10772467,P32297,1
10822243,P11086,1
10909908,P0A884,1
10909908,Q54331,1
10909908,Q79G13,1
10909908,P22364,1
10909908,P80561,1
10909908,P20339,1
10915062,P12931,1
10972974,P31930,1
10976469,P28482,1
10976469,O14965,1
10976469,P08100,1
10976469,Q04759,1
10976469,P97084,1
10976469,P50613,1
10976469,P31949,1
10976469,P53778,1
10976469,P17612,1
10976469,P22694,1
10993014,P14416,1
10993014,P35462,1
11001318,P02766,1
11069133,P00918,1
11073745,P12070,1
11113761,P0A6R0,1
11117974,Q7SIA5,1
11120251,P53582,1
11143173,Q9UNA0,1
11149479,P03372,1
11149479,Q15596,1
11149707,P35228,1
11149707,P29474,1
11149906,P37231,1
11154555,P35462,1
11154555,P14416,1
11154555,P08908,1
11154555,P41595,1
11154555,P28223,1
11154555,P35367,1
11156438,P43088,1
11160307,P07900,1
11167118,P35968,1
11167602,P17948,1
11167602,P35968,1
11167602,P35916,1
11167602,P10721,1
11167602,P16234,1
11167602,P09619,1
11167602,P11362,1
11167602,P21802,1
11167602,Q02763,1
11167602,Q16832,1
11167602,P04629,1
11167602,P29317,1
11167602,P04049,1
11167602,P15056,1
11167602,Q15759,1
11167602,P42685,1
11167602,P00519,1
11167602,P07949,1
11171679,P11509,1
11175137,P17612,1
11175137,P61925,1
11175137,P31751,1
11175137,P49841,1
11188898,P00918,1
11197931,P03372,1
11197931,Q92731,1
11198924,P14867,1
11198924,P47869,1
11198924,P34903,1
11198924,P48169,1
11198924,P31644,1
11198924,Q16445,1
11198924,Q8N1C3,1
11198924,P18507,1
11198924,Q99928,1
11207678,Q93LD7,1
11213558,P43405,1
11224409,Q9P2E9,1
11224409,Q9Y221,1
11229234,P11509,1
11235729,P27487,1
11243969,P27487,1
11245700,P00918,1
11250029,P35372,1
11250029,P41143,1
11250029,P41145,1
11250647,P30968,1
11253490,P27487,1
11256587,P51681,1
11256587,P61073,1
11256664,Q96KS0,1
11256664,Q9GZT9,1
11256664,Q9H6Z9,1
11267350,P9WPP7,1
11269429,Q15788,1
11269429,P11473,1
11270500,P24941,1
11281011,Q9UBS5,1
11281011,O75899,1
11282283,P36888,1
11282283,P10721,1
11282283,P16234,1
11282283,P08581,1
11282283,P07949,1
11282283,Q06609,1
11290116,P56817,1
11291932,Q9Y6F1,1
11304412,P24941,1
11304743,P33402,1
11304895,P03951,1
11309850,Q746L7,1
11313622,P49841,1
11314340,P17612,1
11314340,P61925,1
11319053,P06881,1
11319053,P10092,1
11319053,Q16602,1
11326613,Q83WG3,1
11332763,P11509,1
11338033,P24941,1
11338033,P06493,1
11348631,O14757,1
11349402,P11086,1
11368987,P03372,1
11368987,Q15596,1
11373270,P08238,1
11373270,P14625,1
11393519,Q9KPI8,1
11395145,Q15788,1
11395145,Q07869,1
11395145,Q03181,1
11395145,P37231,1
11396600,P11473,1
11404337,P10415,1
11427975,Q16539,1
11428356,P10275,1
11434515,P11229,1
11434515,P08172,1
11434515,P20309,1
11434515,P08173,1
11434515,P08912,1
11441375,P35968,1
11450633,P27487,1
11457650,Q8KT33,1
11460087,P37231,1
11464526,P43235,1
11473003,P00929,1
11473003,P0A2K1,1
11481186,Q93D82,1
11481186,O00182,1
11483970,P37231,1
11485425,P11086,1
11492186,O60674,1
11493598,P28482,1
11493841,P43405,1
11494412,P08581,1
11494891,P15121,1
11495704,P27487,1
11499245,Q9HGT2,1
11500273,P09601,1
11500493,P56817,1
11501341,P05067,1
11504295,P07550,1
11505008,P07384,1
11505541,P00390,1
11507040,Q89ZI2,1
11507920,P56817,1
11509180,Q9KU37,1
11509180,Q89ZI2,1
11511120,P00533,1
11516136,P27487,1
11518241,P13631,1
11518241,P10826,1
11518241,P10276,1
11519070,P11229,1
11519070,P08172,1
11519070,P20309,1
11519070,P08173,1
11519070,P08912,1
11522441,P10275,1
11524144,Q04771,1
11524144,P62942,1
11526696,Q92847,1
11531308,P03372,1
11531308,Q15596,1
11538992,P27487,1
11544170,O00141,1
11545694,P28845,1
11546620,O67648,1
11553058,P06239,1
11554165,P27487,1
11556711,P28074,1
11556711,P28062,1
11556711,P20618,1
11556711,P28065,1
11556711,P49721,1
11556711,P40306,1
11560224,P10275,1
11560787,Q96BI3,1
11560787,Q9NZ42,1
11560856,P08581,1
11561674,Q86V67,1
11567473,P43700,1
11567473,P43702,1
11567473,P11388,1
11572962,P27487,1
11574606,P24941,1
11574606,P20248,1
11581936,Q9Y233,1
11582002,Q9KU37,1
11586735,P56817,1
11597698,Q96RJ0,1
11602832,P30291,1
11608401,P17612,1
11608401,P61925,1
11610526,P30939,1
11610553,Q9Y233,1
11616886,P27338,1
11625818,O00329,1
11626560,Q9UM73,1
11626560,P08581,1
11633167,P56817,1
11634458,P00742,1
11653652,P15056,1
11655511,P52732,1
11658860,P28335,1
11659487,P56817,1
11660035,P15121,1
11669698,P11217,1
11671467,P43405,1
11671467,P0DMS8,1
11671467,Q99870,1
11671467,O00519,1
11671467,Q99808,1
11671467,P22309,1
11671467,O76074,1
11671467,P09917,1
11671467,P25774,1
11671467,P07711,1
11671467,P00519,1
11671467,P62344,1
11671467,P9WI81,1
11671467,Q9UK32,1
11671467,P29597,1
11671467,Q8NI60,1
11671467,P23458,1
11671467,P08581,1
11671467,Q8IY84,1
11671467,Q9P289,1
11671467,P17612,1
11671467,Q9Y6E0,1
11671467,Q13188,1
11671467,P42680,1
11671467,Q9BYT3,1
11671467,Q8TDR2,1
11671467,Q9NRP7,1
11671467,Q15208,1
11671467,Q9Y2H1,1
11671467,Q9UEW8,1
11671467,Q7L7X3,1
11671467,Q9UL54,1
11671467,Q9H2K8,1
11671467,Q9UHD2,1
11671467,Q02763,1
11671467,Q15569,1
11671467,P36897,1
11671467,P37173,1
11671467,P35590,1
11671467,Q9UKI8,1
11671467,Q86UE8,1
11671467,Q9UKE5,1
11671467,Q13470,1
11671467,Q07912,1
11671467,Q59H18,1
11671467,Q9BXA7,1
11671467,P33981,1
11671467,P42681,1
11671467,Q06418,1
11671467,O75385,1
11671467,Q8IYT8,1
11671467,Q6PHR2,1
11671467,P30291,1
11671467,P07947,1
11671467,Q56UN5,1
11671467,Q9NYL2,1
11671467,P43403,1
11671467,Q2M2I8,1
11671467,P42684,1
11671467,Q04771,1
11671467,P36896,1
11671467,Q96D53,1
11671467,Q9UM73,1
11671467,Q8NFD2,1
11671467,O14965,1
11671467,Q96GD4,1
11671467,Q9UQB9,1
11671467,P30530,1
11671467,P51451,1
11671467,Q9NSY1,1
11671467,O00238,1
11671467,Q13873,1
11671467,P51813,1
11671467,P15056,1
11671467,Q06187,1
11671467,Q14012,1
11671467,Q8IU85,1
11671467,Q96NX5,1
11671467,Q9UQM7,1
11671467,Q13554,1
11671467,Q13557,1
11671467,Q13555,1
11671467,Q8N5S9,1
11671467,Q96RR4,1
11671467,O14936,1
11671467,P07498,1
11671467,P06493,1
11671467,Q6DT37,1
11671467,P11802,1
11671467,Q00532,1
11671467,Q92772,1
11671467,O14757,1
11671467,O96017,1
11671467,O14578,1
11671467,P49759,1
11671467,P49760,1
11671467,P49761,1
11671467,Q9HAZ1,1
11671467,P07333,1
11671467,P41240,1
11671467,P48729,1
11671467,P68400,1
11671467,P19784,1
11671467,P53355,1
11671467,Q9UIK4,1
11671467,O43293,1
11671467,O15075,1
11671467,Q8N568,1
11671467,Q9C098,1
11671467,Q08345,1
11671467,Q16832,1
11671467,Q13627,1
11671467,Q9Y463,1
11671467,P00533,1
11671467,Q9BQI3,1
11671467,P19525,1
11671467,Q9P2K8,1
11671467,P21709,1
11671467,P29317,1
11671467,P29320,1
11671467,P54764,1
11671467,P54756,1
11671467,Q9UF33,1
11671467,Q15375,1
11671467,P29322,1
11671467,P54762,1
11671467,P29323,1
11671467,P54760,1
11671467,O15197,1
11671467,P04626,1
11671467,Q15303,1
11671467,O75460,1
11671467,P16591,1
11671467,P07332,1
11671467,P11362,1
11671467,P21802,1
11671467,P22607,1
11671467,P09769,1
11671467,P17948,1
11671467,P36888,1
11671467,P35916,1
11671467,P42345,1
11671467,P42685,1
11671467,P06241,1
11671467,O14976,1
11671467,P49840,1
11671467,P49841,1
11671467,P08631,1
11671467,Q9H2X6,1
11671467,Q9H422,1
11671467,Q9UPZ9,1
11671467,O14920,1
11671467,Q14164,1
11671467,P06213,1
11671467,P14616,1
11671467,P51617,1
11671467,Q9Y616,1
11671467,Q9NWZ3,1
11671467,Q08881,1
11671467,O60674,1
11671467,P52333,1
11671467,P35968,1
11671467,Q9Y2K2,1
11671467,P10721,1
11671467,O95835,1
11671467,P06239,1
11671467,P53667,1
11671467,P53671,1
11671467,Q5S007,1
11671467,P29376,1
11671467,P07948,1
11671467,P36507,1
11671467,P46734,1
11671467,Q13163,1
11671467,P52564,1
11671467,Q13233,1
11671467,Q02779,1
11671467,Q16584,1
11671467,Q12852,1
11671467,O43283,1
11671467,Q6ZN16,1
11671467,Q9Y2U5,1
11671467,Q99759,1
11671467,Q9Y6R4,1
11671467,O95382,1
11671467,P80192,1
11671467,Q92918,1
11671467,Q12851,1
11671467,Q8IVH8,1
11671467,O95819,1
11671467,Q9Y4K4,1
11671467,P53779,1
11671467,O15264,1
11671467,Q16539,1
11671467,Q8TD08,1
11671467,P31152,1
11671467,Q13164,1
11671467,P45984,1
11671467,Q8IW41,1
11671467,Q9P0L2,1
11671467,Q7KZI7,1
11671467,P27448,1
11671467,Q96L34,1
11671467,Q7Z460,1
11671467,Q9Y2H9,1
11671467,P42679,1
11671467,Q14680,1
11671467,Q12866,1
11671467,Q8N4C8,1
11671467,Q9BUB5,1
11671467,Q9HBH9,1
11671467,Q04912,1
11671467,O15146,1
11671467,Q15746,1
11671467,Q9H1R3,1
11671467,Q32MK0,1
11671467,Q86YV6,1
11671467,Q8NEV4,1
11671467,Q96PY6,1
11671467,Q8NG66,1
11671467,P51955,1
11671467,P51956,1
11671467,P51957,1
11671467,Q6P3R8,1
11671467,Q8TD19,1
11671467,P04629,1
11671467,Q16620,1
11671467,Q16288,1
11671467,O60285,1
11671467,Q9H093,1
11671467,O95747,1
11671467,Q13153,1
11671467,Q13177,1
11671467,O75914,1
11671467,O96013,1
11671467,Q9NQU5,1
11671467,Q9P286,1
11671467,Q00536,1
11671467,Q00537,1
11671467,P16234,1
11671467,P09619,1
11671467,O15530,1
11671467,Q96Q40,1
11671467,Q16816,1
11671467,Q9UBF8,1
11671467,O00750,1
11671467,O75747,1
11671467,O00329,1
11671467,P48736,1
11671467,P11309,1
11671467,Q86V86,1
11671467,P78356,1
11671467,Q8TBX8,1
11671467,Q99640,1
11671467,Q16512,1
11671467,Q16513,1
11671467,P53350,1
11671467,Q9NYY3,1
11671467,Q9H4B4,1
11671467,O00444,1
11671467,Q13131,1
11671467,Q13131,1
11671467,P54646,1
11671467,Q9Y478,1
11671467,O43741,1
11671467,P54619,1
11671467,Q9UGJ0,1
11671467,Q9UGI9,1
11671467,P22694,1
11671467,Q05655,1
11671467,Q02156,1
11671467,P05129,1
11671467,P41743,1
11671467,Q04759,1
11671467,Q15139,1
11671467,Q13237,1
11671467,Q13523,1
11671467,Q05397,1
11671467,Q14289,1
11671467,Q13882,1
11671467,P04049,1
11671467,P07949,1
11671467,Q9BRS2,1
11671467,Q9BVS4,1
11671467,O14730,1
11671467,Q13546,1
11671467,O43353,1
11671467,P57078,1
11671467,O75116,1
11671467,P08922,1
11671467,Q15418,1
11671467,P51812,1
11671467,Q52WX2,1
11671467,P0C264,1
11671467,Q96BR1,1
11671467,P57059,1
11671467,Q9H0K1,1
11671467,Q9H2G2,1
11671467,Q9NRH2,1
11671467,P12931,1
11671467,Q9H3Y6,1
11671467,O94804,1
11671467,O75716,1
11671467,Q9UEE5,1
11671467,O94768,1
11671467,Q8WU08,1
11674979,P11362,1
11675645,P52732,1
11677589,P35408,1
11683556,P28223,1
11691442,P30291,1
11696113,P17612,1
11696113,P61925,1
11701820,P56817,1
11705956,P15086,1
11707110,Q02750,1
11707110,P36507,1
11710963,P27487,1
11711595,Q03181,1
11712628,P20701,1
11712649,O14965,1
11740154,P29474,1
11740318,P35228,1
11749858,Q13547,1
11753673,P11229,1
11753673,P08172,1
11753673,P20309,1
11753673,P08173,1
11753673,P08912,1
11776755,P11217,1
11779786,Q04760,1
11809364,P53582,1
11840904,P27487,1
11840906,P17612,1
11840906,P61925,1
11840911,P51955,1
11840913,P27487,1
11840917,P27487,1
11840927,C0H419,1
11840927,P11498,1
11840927,A0A0H3JRU9,1
11840929,P20231,1
11840929,P07477,1
11840930,P25774,1
11840933,P25774,1
11840934,P25774,1
11840955,P11217,1
11840966,P20248,1
11840966,P24941,1
11840968,P52732,1
11840970,P43235,1
11840979,P08238,1
11840979,P14625,1
11840981,P25786,1
11840981,P25787,1
11840981,P25788,1
11840981,P25789,1
11840981,P28066,1
11840981,P60900,1
11840981,O14818,1
11840981,P20618,1
11840981,P49721,1
11840981,P49720,1
11840981,P28070,1
11840981,P28074,1
11840981,P28072,1
11840981,Q99436,1
11840988,P0AE18,1
11840989,P0AE18,1
11840990,P0AE18,1
11840992,P0AE18,1
11842633,Q13639,1
11861988,P07477,1
11876263,P08235,1
11948288,P30542,1
11949646,P31639,1
11952989,O00141,1
11953931,P08183,1
11953947,Q46393,1
11953947,P11741,1
11954293,P08908,1
11954293,P28222,1
11954293,P28223,1
11954293,P41595,1
11954293,P28335,1
11954293,P47898,1
11954293,P50406,1
11954293,P34969,1
11954293,P14416,1
11954293,P35462,1
11954293,P21917,1
11954293,P21728,1
11954293,P35348,1
11954293,P08913,1
11954293,P18089,1
11954293,P18825,1
11954293,P35367,1
11954293,P25021,1
11954293,P08588,1
11954293,P07550,1
11954369,P12429,1
11954369,P04150,1
11954380,P11387,1
11955614,Q9Y233,1
11957380,P00734,1
11957393,Q05397,1
11957394,Q672W7,1
11957417,P20248,1
11957417,P24941,1
11960529,P09874,1
11960529,Q9UGN5,1
11963499,P52699,1
11963512,P01768,1
11963546,P00797,1
11963551,P08238,1
11963552,P08238,1
11963557,O14965,1
11963557,P53350,1
11963565,P44783,1
11963622,P16066,1
11963944,P00167,1
11965427,P20701,1
11966124,P30418,1
11966124,O60551,1
11967905,P23219,1
11967905,P99999,1
11968291,P17846,1
11973736,P35916,1
11973736,P17948,1
11973736,P35968,1
11973736,P41240,1
11974440,P27487,1
11978813,P08908,1
11978813,P14416,1
11978813,P28223,1
11978813,P18825,1
11978813,P35368,1
11979006,P00742,1
11986118,P00183,1
11987556,P20248,1
11987556,P24941,1
11987779,Q83QN9,1
11987779,P77173,1
11987780,Q83QN9,1
11987780,P77173,1
11987804,P42330,1
11987823,P9WHE9,1
11987846,Q92731,1
11987860,P39900,1
11987861,P13051,1
11987868,P55263,1
11987874,P11217,1
11987878,P08238,1
11987888,Q9NWZ3,1
11992146,P49137,1
11992146,Q16644,1
11995761,P56817,1
12000133,Q79FX8,1
12000240,P29466,1
12000240,P42574,1
12000240,P55210,1
12082259,P37231,1
12085802,P04190,1
12087505,Q4L5E3,1
12087505,Q4L5E4,1
12106168,Q16539,1
12148754,P06737,1
12195517,P9WMC1,1
12229396,P20813,1
12302745,Q9I596,1
12412578,P17612,1
12412578,P61925,1
12598931,P00918,1
12606920,P11086,1
12773795,P9WPN5,1
12773795,Q16850,1
12803287,P0AGE0,1
12897341,P00811,1
13023332,P07550,1
13294447,P51852,1
13373305,P0AE67,1
13373305,P61626,1
13373715,P07900,1
13559281,P06401,1
13559281,P04150,1
13559281,P10275,1
